epoch,classification_loss,loss,regression_loss,val_classification_loss,val_loss,val_regression_loss
0,1.1033725586048393,2.948243074638899,1.8448705215786778,1.0374078858982434,2.609054998918013,1.5716471130197698
1,0.9108119191125382,2.3469236409941385,1.4361117343569911,0.6783221526579424,2.05507936260917,1.3767572316256436
2,0.5068139437326166,1.735458113426386,1.2286441728126172,0.3694834925911643,1.6867696913805874,1.317286187952215
3,0.30759997700535974,1.3832908556904904,1.0756908759128216,0.314129501581192,1.5876760591160168,1.2735465602441267
4,0.24871933997370477,1.1849215779193611,0.9362022426239279,0.2878409949215976,1.5384733460166238,1.2506323510950261
5,0.21095484347884044,1.0308303035968958,0.8198754600314206,0.2783577211878516,1.520886171947826,1.2425284494053235
6,0.18306146362839743,0.9028412020483683,0.7197797395462213,0.2784358723597093,1.5364842956716365,1.258048415184021
7,0.15882430962005326,0.7947197972342025,0.6358954868344373,0.28298626162789087,1.5514923117377541,1.2685060663656755
8,0.13937747175263804,0.7056576367034468,0.5662801657305208,0.2897557318210602,1.5566114295612683,1.266855695030906
9,0.12193404025463171,0.6294382613065631,0.5075042188860649,0.29753305559808557,1.5840889107097278,1.2865558645941995
10,0.10786462077047936,0.5638821197803631,0.45601749732050784,0.30619039047848096,1.5817489624023438,1.2755585583773525
11,0.09418043216993642,0.5020509795394055,0.4078705447704293,0.3241555135358464,1.6198563467372546,1.2957008318467573
12,0.08255221348169238,0.451086480257123,0.3685342652160068,0.3388602814891122,1.629566875371066,1.290706607428464
13,0.07275571539824785,0.40910561781289967,0.3363499021114305,0.36121000214056537,1.6854775168678977,1.324267495762218
14,0.06412427694818308,0.3701577467280765,0.3060334706029227,0.3812160004268993,1.7224418358369307,1.3412258299914273
15,0.05641590212580076,0.33666794244633164,0.280252039605795,0.4022122323513031,1.732901085506786,1.330688861283389
16,0.051231282026788526,0.31758344918489456,0.26635216653000476,0.4079563482241197,1.7364079518751665,1.3284515955231406
17,0.04590811337842498,0.29222703413214796,0.24631892040718434,0.43482963063500146,1.7898628494956277,1.3550332242792302
18,0.040413165356703966,0.26255707702664444,0.22214391186486843,0.46738008748401294,1.8119133169000798,1.344533226706765
19,0.03651457379550435,0.2413294405438179,0.20481486696490023,0.4584982408718629,1.7885998487472534,1.3301016200672497
20,0.032128685229826114,0.21961694522652514,0.18748826048401898,0.5068631659854542,1.860608621077104,1.3537454930218784
21,0.02901790496828251,0.2083835384353649,0.17936563318551974,0.5142545144666325,1.8694968657060103,1.3552423607219348
22,0.02669433075501475,0.19393423944711685,0.16723990864878477,0.5328178852796555,1.8728344223716042,1.3400165384465998
